"","pub_date","main","V2"
"400","1989-01-16","Angst and Anger in Bonn; U.S. Disclosures on Libyan Chemical Plant Raise Hackles and Questions About NATO",-0.272727272727273
"401","1989-01-17","Personnel Moves At Bozell, Jacobs",0
"402","1989-01-17","At This School A Commitment To a City's Poor",-0.25
"403","1989-01-17","Cuomo May Juggle Auto Fees to Aid Budget",0.142857142857143
"404","1989-01-17","FASHION: By Design; Looking Ahead: Post-Red",0.2
"405","1989-01-17","TRC Cos reports earnings for Qtr to Dec 31",0
"406","1989-01-17","Solitec Inc. reports earnings for Qtr to Sept 30",0
"407","1989-01-17","Yonkers Fire Toll at 8; Violations Found",-0.4
"408","1989-01-17","JAMAICA ELECTION SET FOR FEBRUARY",0
"409","1989-01-17","Managua Journal; As Sandinistas' Old Foe Exits, New Ones Line Up",-0.222222222222222
"410","1989-01-17","Spearhead Industries reports earnings for Qtr to Nov 30",0.166666666666667
"411","1989-01-17","Science Watch: Tank-Destroying Robot",0
"412","1989-01-17","Cancer Fears Throw Spotlight on Estrogen",-0.6
"413","1989-01-17","Burlington Resources Inc reports earnings for Qtr to Dec 31",0.142857142857143
"414","1989-01-17","Merciless Texas Justice",0
"415","1989-01-17","Bank of New England Corp reports earnings for Qtr to Dec 31",0
"416","1989-01-17","Fries Entertainment reports earnings for Qtr to Nov 30",0.166666666666667
"417","1989-01-17","NBD Bancorp Inc reports earnings for Qtr to Dec 31",0
"418","1989-01-17","Peripherals: Predicament Of Computer And Owner As Orphans",-0.4
"419","1989-01-17","Dollar Up Steeply in Europe; Trading Light in New York",0.142857142857143
"420","1989-01-17","Buying Is Seen In UAL Shares",0.5
"421","1989-01-17","Commerce Bancshares Inc reports earnings for Qtr to Dec 31",0
"422","1989-01-17","Castle Energy reports earnings for Year to Sept 30",0
"423","1989-01-17","Accounts",1
"424","1989-01-17","Man Pushed Through Glass Alleges Police Racism",-0.166666666666667
"425","1989-01-17","Bush Says the Dream of Dr. King Will Be a Vision for His Tenure",0.142857142857143
"426","1989-01-18","In U.S., Slim Expectations",0
"427","1989-01-18","Lennar Corp reports earnings for Qtr to Nov 30",0
"428","1989-01-18","A Salute to Pan Am Staff Following Crash",0.2
"429","1989-01-18","A 45-Dish Banquet For 110 Hunters",-0.333333333333333
"430","1989-01-18","Grubb & Ellis Realty reports earnings for Qtr to Dec 31",0
"431","1989-01-18","Cuomo Education Budget Draws Wide Criticism",0
"432","1989-01-18","Chamber Music Society Sets New-Season Plans",0
"433","1989-01-18","Quotation of the Day",0
"434","1989-01-18","MGM/UA Weighing Sale Of Its United Artists Studio",0
"435","1989-01-18","Review/Theater; A Fictional Bert Lahr In Crisis",-0.2
"436","1989-01-18","Excerpts From Baker's Testimony Before Senate Committee",0
"437","1989-01-18","Review/Television; Diary of a Rain Forest and Its People",0
"438","1989-01-18","METROPOLITAN DIARY",0
"439","1989-01-18","International Multifoods Names Chief Executive",-0.2
"440","1989-01-18","Zitel Corp reports earnings for Qtr to Dec 31",0
"441","1989-01-18","Panel of Scientists Fears Global Race In Biological Arms",-0.285714285714286
"442","1989-01-18","For Now, No Changes in Prescribing Methods",0
"443","1989-01-18","Mayors Hopeful on Homeless",0.333333333333333
"444","1989-01-18","WASHINGTON TALK: The Presidency; Army of Cartoonists Begins Hunt for Fodder",-0.125
"445","1989-01-18","Real Estate; Hovnanian's Big Project In Jersey",0.166666666666667
"446","1989-01-18","Bridge",0
"447","1989-01-18","Can a Champagne Redeem de Sade?",0.25
"448","1989-01-18","Aristech Chemical Corp reports earnings for Qtr to Dec 31",0
"449","1989-01-18","Triton Energy Corp reports earnings for Qtr to Nov 30",0
"450","1989-01-18","German Inquiry Begun on Aid to Libyan Air Force",0
"451","1989-01-19","Parent & Child",0
"452","1989-01-19","General Employment Enterrises Inc reports earnings for Qtr to Dec 31",0
"453","1989-01-19","Sterling Electronics reports earnings for Qtr to Dec 31",0
"454","1989-01-19","For Western Customers, Chinese Tame Hot Colors",-0.166666666666667
"455","1989-01-19","John Loder, 90, British Actor",0
"456","1989-01-19","Republic New York Corp reports earnings for Qtr to Dec 31",0
"457","1989-01-19","International Research & Development Corp reports earnings for Qtr to Dec 31",0
"458","1989-01-19","Killing of a Child: How the System Failed",-0.5
"459","1989-01-19","Fort Wayne National Corp reports earnings for Qtr to Dec 31",0
"460","1989-01-19","Washington Mutual Savings Bank reports earnings for Qtr to Dec 31",0.25
"461","1989-01-19","Court Settles Insider Case",0.5
"462","1989-01-19","Gardens Born of the Imagination",0.333333333333333
"463","1989-01-19","Transactions",0
"464","1989-01-19","Meridian Bancorp Inc reports earnings for Qtr to Dec 31",0
"465","1989-01-19","National Lampoon Board Expanded",0
"466","1989-01-19","Jaruzelski Said He'd Quit If Party Rejected His Gesture to Solidarity",-0.25
"467","1989-01-19","Review/Dance; Bravura With Subtlety, by the Moiseyev Troupe",0
"468","1989-01-19","Bribes and Babies",-0.5
"469","1989-01-19","Angola Strife Rages Around Phantom City",-0.333333333333333
"470","1989-01-19","Bessemer Securities Acts to Get Aggressive",-0.2
"471","1989-01-19","Modine Manufacturing reports earnings for Qtr to Dec 26",0
"472","1989-01-19","Sovran Financial Corp reports earnings for Qtr to Dec 31",0
"473","1989-01-19","Pro Bono",0.5
"474","1989-01-19","Judge Extends Order That U.S. Protect Dolphins",0.2
"475","1989-01-19","Pacific Gas Has Big Loss",-0.25
"476","1989-01-20","The Fullback Is a Throwback",0
"477","1989-01-20","Reviewers Urged to Doubt A Book on the Binghams",-0.2
"478","1989-01-20","'Sex Club' Found at Mental Unit",-0.2
"479","1989-01-20","N.C.A.A. Presidents Urge Delay on Proposition 42",-0.2
"480","1989-01-20","Times and Machinists Reach Tentative Pact",0
"481","1989-01-20","Warsaw Issues A Call for Talks On New Unions",0.166666666666667
"482","1989-01-20","THE MEDIA BUSINESS: Advertising; People",0
"483","1989-01-20","Limited Practice Session for Rice",0
"484","1989-01-20","Balkan Parley in Albania",0
"485","1989-01-20","Everett Quinton's Life After Ludlam",0
"486","1989-01-20","Borman's to Fight Stockholders' Suit",0
"487","1989-01-20","NEWS SUMMARY",0
"488","1989-01-20","Administration Lauds Own Homeless Efforts",0
"489","1989-01-20","Death-Plot Fugitive Seeking to Return",0
"490","1989-01-20","Review/Music; Four Conducting Contestants Show Their Stuff",-0.166666666666667
"491","1989-01-20","Northeast Utilities",0.5
"492","1989-01-20","BRIEFS",0
"493","1989-01-20","Books of The Times; The Ecstasies and Agonies Of the Neurotic Life",-0.166666666666667
"494","1989-01-20","James Marshutz, Advertising Executive, 66",-0.25
"495","1989-01-20","Nabisco to Shed South Africa Units",0
"496","1989-01-20","Who's Who at 1600",0
"497","1989-01-20","Reviews/Music; Christopher Young Plays Varied Works",0.166666666666667
"498","1989-01-20","At the Movies",0
"499","1989-01-20","Corrections",1
"500","1989-01-20","Show and a Concert of William and Mary",-0.25
"501","1989-01-21","49er Endured Different Sort Of Pain",-0.5
"502","1989-01-21","Texas Eastern Corp reports earnings for Qtr to Dec 31",0
"503","1989-01-21","Weyerhaeuser Co reports earnings for Qtr to Dec 25",0
"504","1989-01-21","Elco Industries reports earnings for Qtr to Dec 31",0.166666666666667
"505","1989-01-21","LSI Logic Corp reports earnings for Qtr to Dec 31",0.142857142857143
"506","1989-01-21","President Bush's Breeze of Decency",0.25
"507","1989-01-21","Vitalink Communications Corp reports earnings for Qtr to Dec 31",0.142857142857143
"508","1989-01-21","Genlyte Group Inc reports earnings for Qtr to Dec 31",0
"509","1989-01-21","II-VI Inc reports earnings for Qtr to Dec 31",0
"510","1989-01-21","Caterpillar Inc reports earnings for Qtr to Dec 31",0
"511","1989-01-21","Comdisco Inc reports earnings for Qtr to Dec 31",0
"512","1989-01-21","Review/Music; The Bass Clan Does Its Individual Things",0.2
"513","1989-01-21","Anchor Savings Bank - Federal Savings Bank reports earnings for Qtr to Dec 31",0.2
"514","1989-01-21","First Federal Savings & Loan South Carolina reports earnings for Qtr to Dec 31",0.1
"515","1989-01-21","More Ado About Abortion",0
"516","1989-01-21","Corrections",1
"517","1989-01-21","Midlantic Corp reports earnings for Qtr to Dec 31",0
"518","1989-01-21","Georgia Bonded Fibers reports earnings for Qtr to Dec 31",0
"519","1989-01-21","GV Medical Inc reports earnings for Qtr to Dec 31",0
"520","1989-01-21","Courier Corp reports earnings for Qtr to Dec 31",0
"521","1989-01-21","Beatrice Lillie, Comedienne And Lovable Eccentric, 94",-0.2
"522","1989-01-21","McGill Manufacturing Co reports earnings for Qtr to Dec 31",0
"523","1989-01-21","Nuclear Metals reports earnings for Qtr to Dec 31",0
"524","1989-01-21","Mellon Bank Corp reports earnings for Qtr to Dec 31",0
"525","1989-01-21","Glaring Through the Hypocrisy",-1
"526","1989-01-22","Where Picasso Crafted His Ceramics",0
"527","1989-01-22","Shoreham Impasse: Legislative View",-0.25
"528","1989-01-22","A Freudian Spoof Is Slipped Past Many Scholars",0
"529","1989-01-22","Another View Of the Fog Game",0.25
"530","1989-01-22","THE CRACK IN WOLF'S MIRROR",0
"531","1989-01-22","Reviews/Dance; Sleekness in 'Waltz' and 'Symphony'",0.25
"532","1989-01-22","Leah Goldfarb Marries",0.333333333333333
"533","1989-01-22","COMMERCIAL PROPERTY: Blending the Old With the New; Developers Working Around Remnants of the Past in Towers",0
"534","1989-01-22","Anne R. Kurz Married To Jeffrey Alan Zenn",0.166666666666667
"535","1989-01-22","Baker's Five Points On Global Politics",0
"536","1989-01-22","Exile in Limbo",-0.5
"537","1989-01-22","Gilgo Beach: Don't Interfere",-0.25
"538","1989-01-22","NEWS SUMMARY",0
"539","1989-01-22","One-Liners and One-Acters",0
"540","1989-01-22","St. John's Rallies to Beat B.C.",0
"541","1989-01-22","COASTAL LEGACY",0
"542","1989-01-22","Opening Shoreham Is No Solution",0.666666666666667
"543","1989-01-22","A CONTESTED ELECTION: Dr. Anatoly N. Solovyev, Doctor, Soviet Union",0
"544","1989-01-22","POSTINGS: A Proposal for Putnam; 139 Homes for a 388-Acre, 1860 Estate",0
"545","1989-01-22","Answering The Mail",0
"546","1989-01-22","Reviews/Dance; Post-Modernist Work by Three Choreographers By JENNIFER DUNNING",0
"547","1989-01-22","Fighting for a Place on Crowded Newsstands",-0.25
"548","1989-01-22","Give Attention to Teachers Who Care",0.75
"549","1989-01-22","WINGING IT",0
"550","1989-01-22","Building a World Within a World",0
"551","1989-01-23","Rocky Mountain Medical Corp reports earnings for Year to Sept 30",0
"552","1989-01-23","Rabin Defends Moves to Quell Unrest",-0.2
"553","1989-01-23","Central Pennsylvania Finanial Corp reports earnings for Qtr to Dec 31",0
"554","1989-01-23","Holding Down Fort for Bush's Team",0
"555","1989-01-23","Christopher D. Landsberg Marries Debra W. Nahum",0.2
"556","1989-01-23","No Headline",0
"557","1989-01-23","49ers Win Super Bowl On Last-Minute Score",0.2
"558","1989-01-23","How to Tell Pilgrims From the Puritans",0
"559","1989-01-23","Reviews/Music; Dressed Up for Guitar",0
"560","1989-01-23","3 Mugged on Subway; 11 Youths Are Arrested",0
"561","1989-01-23","Reviews/Music; The Romberg Habit",0
"562","1989-01-23","Knape & Vogt Manufacturing reports earnings for Qtr to Dec 31",0
"563","1989-01-23","Question Box",-1
"564","1989-01-23","Hardy Helps Rangers Prevail",0.25
"565","1989-01-23","Britain's Inflation Rises",-0.333333333333333
"566","1989-01-23","Digilog Inc reports earnings for Qtr to Dec 31",0
"567","1989-01-23","Corvus Systems reports earnings for Qtr to Nov 30",0
"568","1989-01-23","Some Promising Signs For Turner's Empire",0.25
"569","1989-01-23","Stop Blaming the Victims in Campus Rape",-0.2
"570","1989-01-23","Soundings From East and West: Faith in the Face of Upheaval; Bankruptcy of the Doctrinaire: Martin Jacques, Editor, Britain",0
"571","1989-01-23","Review/Television; Nuclear Arms and the Superpowers",0
"572","1989-01-23","New Account Of Shooting Of 2 Officers",0
"573","1989-01-23","Defenses Were in Control for Most of the Game",0.333333333333333
"574","1989-01-23","Outdoors: Ice Fishing From All Angles",0
"575","1989-01-23","Wilson Suspended For Substance Use",0
"576","1989-01-24","Talks on Lilco Suit Split Over Monetary Amount",0
"577","1989-01-24","Bairnco Corp reports earnings for Qtr to Dec 31",0
"578","1989-01-24","Premier Bancorp reports earnings for Qtr to Dec 31",0.166666666666667
"579","1989-01-24","Corrections",1
"580","1989-01-24","Supreme Court Roundup; Copter Search Without a Warrant Is Upheld",0.375
"581","1989-01-24","Los Angeles Journal; Neighbors Opposing Reagan Drug Center",0
"582","1989-01-24","Corrections",1
"583","1989-01-24","Ashland Oil Inc reports earnings for Qtr to Dec 31",0
"584","1989-01-24","Prof. Sydney Goldstein, 85, Dies",-0.25
"585","1989-01-24","To Treat Child Abuse, Let Pediatricians Identify High-Risk Cases; Parent Education",0
"586","1989-01-24","Burr-Brown Corp reports earnings for Qtr to Dec 31",0
"587","1989-01-24","Varian Associates Inc reports earnings for Qtr to Dec 30",0.142857142857143
"588","1989-01-24","The Mini-Hiroshima Near Cincinnati",0
"589","1989-01-24","Reviews/Theater; Genesis, Yiddish Version",0
"590","1989-01-24","ARCO Net Up by 15% In 4th Period",0
"591","1989-01-24","Islam Can Offer Iran Economic Solutions",0.5
"592","1989-01-24","International Shipholding Corp reports earnings for Qtr to Dec 31",0
"593","1989-01-24","Wary Democrats Face Budget Talks",-0.2
"594","1989-01-24","Hospitals Get Orders To Reduce Crowding In Emergency Rooms",-0.142857142857143
"595","1989-01-24","Oil Plunges More Than $1 a Barrel",0
"596","1989-01-24","Salvador Dali, Pioneer Surrealist, Dies at 84",-0.2
"597","1989-01-24","Merrill Lynch & Co reports earnings for Qtr to Dec 30",0
"598","1989-01-24","First Colonial Bankshares () reports earnings for Qtr to Dec 31",-0.142857142857143
"599","1989-01-24","Intergraph Corp reports earnings for Qtr to Dec 31",0
"600","1989-01-24","NBD Bancorp reports earnings for Qtr to Dec 31",0
"601","1989-01-25","Wilkins's 41 Help Defeat Cavaliers",-0.25
"602","1989-01-25","Varian Unit Has Suspension Lifted",-0.25
"603","1989-01-25","Illinois Central Transportation Co reports earnings for Year to Dec 31",0
"604","1989-01-25","Jackson Backs Mayor In the Chicago Primary",0.2
"605","1989-01-25","60-Minute Gourmet",0
"606","1989-01-25","Corrections",1
"607","1989-01-25","Market Place; Closed-End Fund Draws a Suitor",0
"608","1989-01-25","INSIDE",0
"609","1989-01-25","Congress Would Vote Funds for More Refugees",-0.25
"610","1989-01-25","In Paris, Seductive Ungaro And Streamlined Lagerfeld",0
"611","1989-01-25","Jazz at the Y",0
"612","1989-01-25","NBB Bancorp reports earnings for Qtr to Dec 31",0
"613","1989-01-25","BUSINESS DIGEST",0
"614","1989-01-25","Northern Telecom Ltd reports earnings for Qtr to Dec 31",0
"615","1989-01-25","Cilcorp Inc reports earnings for Qtr to Dec 31",0
"616","1989-01-25","Keith Group reports earnings for Qtr to Nov 30",0
"617","1989-01-25","About New York; Autism: Illness That Can Steal A Child's Sparkle",-0.125
"618","1989-01-25","American Bionetics Inc reports earnings for Qtr to Nov 30",0
"619","1989-01-25","Rockefeller Center Properties Inc reports earnings for Qtr to Dec 31",0
"620","1989-01-25","CRS Sirrine Inc reports earnings for Qtr to Dec 31",0
"621","1989-01-25","Kaisertech's Chairman Is Replaced by Maxxam",0
"622","1989-01-25","Scorecard for the G.O.P. Money Team",0
"623","1989-01-25","Sonoco Products Co reports earnings for Qtr to Dec 31",0.166666666666667
"624","1989-01-25","Allegheny Power System Inc reports earnings for Qtr to Dec 31",0
"625","1989-01-25","Syracuse Beats Boston College, 72-60",-0.25
"626","1989-01-26","HOCKEY: Notebook; At Long Last, East Beats West",-0.142857142857143
"627","1989-01-26","Portrait Power: The Warhol Look",0
"628","1989-01-26","As New York Watches for Drought, Suburbs Take Heed",-0.142857142857143
"629","1989-01-26","Economist's Deficit Figure Is Triple Kremlin's",-0.2
"630","1989-01-26","New Design Head at Arts Endowment",0.4
"631","1989-01-26","Koch, Citing Rising Burdens, Lays Out Goals",-0.333333333333333
"632","1989-01-26","T.B.A.: Two Rooms By Graves",-0.25
"633","1989-01-26","THE MEDIA BUSINESS: Advertising; Madonna Joins Pepsi Lineup",0.142857142857143
"634","1989-01-26","BUSINESS DIGEST",0
"635","1989-01-26","2 Rival Shiite Armies Declare A New Cease-Fire in Lebanon",-0.142857142857143
"636","1989-01-26","American Express Reports $231 Million Net in Quarter",0
"637","1989-01-26","NEWS SUMMARY",0
"638","1989-01-26","LFC May Raise Bid for Ransburg",-0.2
"639","1989-01-26","Boston Journal; Waiting for the Snow to Fall and Wondering Why",-0.166666666666667
"640","1989-01-26","Excerpts From Bush's Interview on Issues Ranging From Taxes to Drugs",-0.142857142857143
"641","1989-01-26","Honduran Who Promoted U.S. Aid to Contras Is Slain",0.2
"642","1989-01-26","Charles C. Hornbostel, Former Track Star, 77",0
"643","1989-01-26","Review/Theater; In Pursuit Of Giggles And Gasps",0
"644","1989-01-26","Personal Health",0.5
"645","1989-01-26","A Place for Children Helps Parents, Too",0
"646","1989-01-26","Lilco Rate-Increase Request: Topic for Yet Another Day",0
