"","pub_date","main","score"
"351","2015-01-15","Iran Charges, and Will Try, Jason Rezaian, Washington Post Reporter",-0.111111111111111
"352","2015-01-15","Senator Ernst, of Iowa, to Deliver State of the Union Response",0.285714285714286
"353","2015-01-15","Paid Notice: Memorials  NETZER, CORINNE",0
"354","2015-01-15","Obama Announces Moves to Encourage Expansion of Public Broadband Networks",0.125
"355","2015-01-15","Stevie Wonder's Tour Will Take Him to States He Vowed to Avoid",0.25
"356","2015-01-15","Teaser: The Unplayed Notes Museum",0
"357","2015-01-15","Oscar Nominations 2015: Bradley Cooper on His Third Nod in 3 Years",0.285714285714286
"358","2015-01-15","G.G. Michelson, Macy&#8217;s Executive Who Broke Glass Ceilings, Dies at 89 ",-0.428571428571429
"359","2015-01-15","Expanding Community College Access ",0.5
"360","2015-01-15","Your Thursday Briefing",0
"361","2015-01-15","A Family Bond Inspired by Music and Circumstance ",0.2
"362","2015-01-15","After 24 Years, Back in Mexico",0.333333333333333
"363","2015-01-15","Today in Politics",0.5
"364","2015-01-15","First Draft Focus: It's Lunchtime in Baltimore",0
"365","2015-01-15","A Crooner and a Belter All in One",0
"366","2015-01-15","Tools to Improve That Christmas Present",0.25
"367","2015-01-15","A Shock in the Foreign Language Category",-0.5
"368","2015-01-15","Trying to Solve the Great Wage Slowdown",0
"369","2015-01-15","Winning Lottery Numbers for Jan. 14, 2015",0
"370","2015-01-15","Paid Notice: Deaths  GNAEDINGER, BARBARA MAYNARD",-0.166666666666667
"371","2015-01-15","A Business Collapse Froze His Income, and Then the Pharmacy Bills Came",-0.142857142857143
"372","2015-01-15","Brawls, Biceps and Morphing Cellphones",-0.25
"373","2015-01-15","What You Get for ... $2,300,000",-1
"374","2015-01-15","U.S. Moves Five Yemenis From Guantanamo",0
"375","2015-01-15","Can Humanity's 'Great Acceleration' Be Managed and, If So, How?",0.6
"376","2015-01-16","Protests in Pakistan Over Charlie Hebdo",-0.25
"377","2015-01-16","Steve Spagnuolo to Steer Giants' Defense Again",0
"378","2015-01-16","Hand In Your Cellphone",0
"379","2015-01-16","U.S. Producer Prices Drop, Putting Pressure on the Fed ",-0.333333333333333
"380","2015-01-16","The Trip Is Ending: Dead Will Play Final Shows in July",0
"381","2015-01-16","Automakers Rethink Seats for Self-Driving Cars",0
"382","2015-01-16","What Happens in Vegas Comes to New York ",0.2
"383","2015-01-16","Technology Has Made Life Different, but Not Necessarily More Stressful",-0.166666666666667
"384","2015-01-16","Surf Is Fierce, but So Are They ",-0.5
"385","2015-01-16","Francs, Fear and Folly",-0.333333333333333
"386","2015-01-16","A Call to Better Track Police Use of Guns ",0.333333333333333
"387","2015-01-16","Magically 50 Years Younger, but Still Old at Heart ",0.333333333333333
"388","2015-01-16","A Vicar in a Fine Tradition",0.333333333333333
"389","2015-01-16","Beijing Considers Closer Scrutiny for Unruly Chinese Tourists ",0
"390","2015-01-16","1965: Swedes Report Soviet Blast ",-0.25
"391","2015-01-16","Paid Notice: Memorials  DUNDES, LESTER",0
"392","2015-01-16","Unshackled Hacker Dons a White Hat",0
"393","2015-01-16","Paid Notice: Deaths  SMITH, NORMA",-0.2
"394","2015-01-16","Russia: Opposition Protesters Are Arrested After Clash",-0.6
"395","2015-01-16","Pictures of the Day: Bahrain and Elsewhere",0
"396","2015-01-16","Obama and Senator Robert Menendez Spar on How to Handle Iran",0
"397","2015-01-16","Spare Times for Children for Jan. 16-22",0.25
"398","2015-01-16","Missing New Jersey Man Is Found Dead in the Trunk of His Car",-0.125
"399","2015-01-16","Spare Times for Jan. 16-22",0.333333333333333
"400","2015-01-16","A Bankruptcy Process That Works for Small and Midsize Companies",0
"401","2015-01-17","Romney Signals Interest in 2016 Run for President",0
"402","2015-01-17","Corrections: January 17, 2015",0.5
"403","2015-01-17","Jury Selection for Tsarnaev Trial in Boston Sees Emotions Come to Fore",0.222222222222222
"404","2015-01-17","Paid Notice: Deaths  SMITH, NORMA K",-0.2
"405","2015-01-17","Slow Rise in Consumer Prices May Stymie the Fed",-0.142857142857143
"406","2015-01-17","The Value of Community Colleges",0.666666666666667
"407","2015-01-17","Paid Notice: Deaths  SHERMAN, JOAN",-0.2
"408","2015-01-17","When a Revolt Goes Wrong",-0.666666666666667
"409","2015-01-17","With Eclipse Awards Set to Be Announced, Horse of the Year Honor Raises Questions",0
"410","2015-01-17","A Tailor Looks Beyond His Criminal Past by Connecting With His Roots",-0.142857142857143
"411","2015-01-17","A New 'Orfeo' Steps Off the Pedestal",0
"412","2015-01-17","Paid Notice: Deaths  SMITH, NORMA",-0.2
"413","2015-01-17","What's on TV Saturday",0
"414","2015-01-17","Showers on Wheels",0
"415","2015-01-17","Stuff We Liked: Checking Out the Neighborhood",0.25
"416","2015-01-17","Ex-Employees Accuse Health Firm of Fraud",0
"417","2015-01-17","Aetna and Gilead Reach Deal on Hepatitis C Drug",0
"418","2015-01-17","Paid Notice: Deaths  ERPF, PATRICIA M.",-0.2
"419","2015-01-17","Letter From the Editor: Calories, a Two-Step",0
"420","2015-01-17"," Preaching Loneliness to a Packed House",-0.25
"421","2015-01-17","Pressed by Budget Squeeze, Gov. Sam Brownback of Kansas Pulls Back on Tax Cuts",-0.181818181818182
"422","2015-01-17","Rangers Hold Off Columbus",0
"423","2015-01-17","The Shape of Japan to Come",0.333333333333333
"424","2015-01-17","To End an Unjust Imprisonment",-0.666666666666667
"425","2015-01-17","Rebels Claim to Have Control of Ukraine Airport",-0.2
"426","2015-01-18","Debates en Davos incluiran derechos de homosexuales",-0.2
"427","2015-01-18","Paid Notice: Deaths  LEFTOFF, ANNE JANUARY 14",-0.166666666666667
"428","2015-01-18","Before They Went Bad ",-0.5
"429","2015-01-18","Mongols of the Sea (Amateur Historical Speculation)",0
"430","2015-01-18","Serbian Defeats Fellow Qualifier to Win Sydney International Title",0.125
"431","2015-01-18","Bicyclist Is Killed in Collision With Private Garbage Truck in Queens",-0.285714285714286
"432","2015-01-18","Where Shiny Meets Gritty ",0.666666666666667
"433","2015-01-18","On the Market in New York City",0
"434","2015-01-18","Prada: Fall 2015 Menswear",-0.333333333333333
"435","2015-01-18","'The First Bad Man,' by Miranda July",0
"436","2015-01-18","A Multiethnic Movement Emerges in Guyana to Counter Politics-as-Usual",-0.166666666666667
"437","2015-01-18","Events in Connecticut for Jan. 18-24, 2015",0
"438","2015-01-18","Paid Notice: Deaths  SMITH, NORMA",-0.2
"439","2015-01-18","Reply All: The 1.4.15 Issue",0
"440","2015-01-18","Paid Notice: Deaths  SMITH, NORMA",-0.2
"441","2015-01-18","In One Act, a Troubled Life Recounted ",-0.2
"442","2015-01-18","Better Check the Beds, Edwardians",0.25
"443","2015-01-18","Restroom Ordinance Is Just One More Sign of a City's Acceptance",0.285714285714286
"444","2015-01-18","Paid Notice: Deaths  WILSON, JANE",-0.2
"445","2015-01-18","Esther Judelson, Benjamin Berringer",0
"446","2015-01-18","Paid Notice: Deaths  JONES, HAROLD M.",-0.2
"447","2015-01-18","Sunnis in Iraq Are Kept Waiting for Reforms, and Word on Loved Ones ",0
"448","2015-01-18","Why a Generation of Adoptees Is Returning to South Korea",0.4
"449","2015-01-18","A Road to Nowhere",0
"450","2015-01-18","The Strip",0
"451","2015-01-19","Finalists for the National Book Critics Circle Awards Are Announced ",-0.142857142857143
"452","2015-01-19","India: 3 People Killed as Villagers Clash",-0.4
"453","2015-01-19","What&#8217;s On TV Monday",0
"454","2015-01-19","Costume National and John Varvatos Reach for Rock 'n' Roll",0
"455","2015-01-19","Rick Nash's Stick Rekindles the Rangers' Fire",-0.333333333333333
"456","2015-01-19","Microsoft Looks to Windows 10 for a Jolt in the Mobile Realm",0.166666666666667
"457","2015-01-19","Prominent North Korean Defector Recants Parts of His Story of Captivity",0.125
"458","2015-01-19","Eight Israeli Arab Men Are Charged With Aiding Islamic State",0.125
"459","2015-01-19","N.S.A. Breached North Korean Networks Before Sony Attack, Officials Say",-0.222222222222222
"460","2015-01-19","In Ferguson, Push for Criminal Justice Reform Draws Comparisons to '60s Fight for Civil Rights",0
"461","2015-01-19","Frayed Around Edges, the Patriots' Tom Brady Still Holds Up",0
"462","2015-01-19","Down Two Judges, New York&#8217;s Court of Appeals Carries On",0.285714285714286
"463","2015-01-19","Paid Notice: Deaths  LUSSKIN, RALPH",-0.2
"464","2015-01-19","New Smartwatches for Women Put Style First",0
"465","2015-01-19","So He Let 20 Goals Past Him? In His Sport, That's a Great Game",0.142857142857143
"466","2015-01-19","Cameron and Obama: The Special Sartorial Relationship",0.2
"467","2015-01-19","Milan Men's Fashion Week: Fendi Fall/Winter 2015",0.166666666666667
"468","2015-01-19","CBS Renews Its Thursday Football Deal",0.2
"469","2015-01-19","Banking Start-Ups Adopt New Tools for Lending",0
"470","2015-01-19","A Modest Move on Methane ",0.333333333333333
"471","2015-01-19","In N.C.A.A.&#8217;s Varied Landscape, Some Open Floodgates While Others Fear Drought",-0.125
"472","2015-01-19","Nickelodeon Remixes Its Sitcom Formula to Adapt to Children's Media Consumption",0
"473","2015-01-19","Paid Notice: Deaths  MCVICKER, LOUISE A",-0.2
"474","2015-01-19","Third Annual New York Portfolio Review",0
"475","2015-01-19","Paid Notice: Deaths  ARTHUR, RSHM",-0.2
"476","2015-01-20","Facebook Knows You Better Than Anyone Else",0.4
"477","2015-01-20","Paid Notice: Memorials  PADGETT, CHARLES EDWARD",0
"478","2015-01-20","Analysis of Obama's State of the Union Address",0.2
"479","2015-01-20","James Patterson's Most Expensive, Exploding Book",-0.4
"480","2015-01-20","De Blasio Pays Tribute to Paris Victims",0.4
"481","2015-01-20","Virginia: Governor Recovering After Fall From Horse ",-0.2
"482","2015-01-20","An Age-Old Romantic Introduction, With Revitalizing Touches ",0.4
"483","2015-01-20","Electricity-Free Fountains",0
"484","2015-01-20","Study Suggests Way to Fight Asian Tiger Mosquito",-0.285714285714286
"485","2015-01-20","A Symphony and a Final Statement",0
"486","2015-01-20","More Work to Be Done at Morgan Stanley",0
"487","2015-01-20","Daily Clip Report",0
"488","2015-01-20","The Art of Matching Actor and Role",0.25
"489","2015-01-20","Obama on Diplomacy and Iran",0
"490","2015-01-20","Corrections: January 20, 2015",0.5
"491","2015-01-20","Giorgio Armani: Fall 2015 Menswear",-0.25
"492","2015-01-20","Cuomo's Education Agenda Sets Battle Lines With Teachers' Unions",0
"493","2015-01-20","Digital Generation Meets Analog Style",0.4
"494","2015-01-20","Justin Bieber Gets Comedy Central Roast",0
"495","2015-01-20","Growing Older, Not Happier",0
"496","2015-01-20","As I Lay Lying: The Web Fixes Faulkner ",-0.6
"497","2015-01-20","Paid Notice: Deaths  HELLER, FREDERICK M.",-0.2
"498","2015-01-20","Micrel, a Chip Maker, to Review Its Options",0.2
"499","2015-01-20","Guinea: Schools Reopen as Ebola Ebbs",0
"500","2015-01-20","Chinese Civilians Said to Be Trapped by Fighting in Myanmar",-0.333333333333333
"501","2015-01-21","'Coronation Street' Was New, and Prince Charles Was a Boy",0
"502","2015-01-21","Paid Notice: Deaths  VOLINO, FRANCIS A",-0.2
"503","2015-01-21","Totally Tubular",0
"504","2015-01-21","Beijing Investigating Detention of 100 Chinese in Myanmar",0
"505","2015-01-21","Doctor Critically Wounded in Boston Hospital Shooting, Police Say",-0.25
"506","2015-01-21","C.I.A. Report Found Value of Brutal Interrogation Was Inflated",-0.142857142857143
"507","2015-01-21","French Premier Says &#8216;Apartheid&#8217; Is Leaving Minorities on the Fringe ",0.142857142857143
"508","2015-01-21","Jury Selection Begins in Colorado Theater Shootings",0
"509","2015-01-21","Paid Notice: Deaths  SCHLESINGER, BARI",-0.2
"510","2015-01-21","Led by a Tender Heart, Before It Is Ripped Out ",0.25
"511","2015-01-21","Classical Playlist: Puccini, Mendelssohn, Wagner and More",0.2
"512","2015-01-21","Euroblunders",0
"513","2015-01-21","Existential Animation",0
"514","2015-01-21","Say It Like It Is",0.5
"515","2015-01-21","Daily Report: Google Makes a Big Bet on SpaceX",0
"516","2015-01-21","Zuma, Mixing East and West, Is Opening on Madison Avenue",0
"517","2015-01-21","To Combat Terrorism: A Call for a New Marshall Plan",-0.166666666666667
"518","2015-01-21","Paid Notice: Deaths  HAFIZI, NATALIA ARIANE",-0.166666666666667
"519","2015-01-21","Brawl Disrupts Drafting of Constitution in Nepal",-0.4
"520","2015-01-21","Argentine Leader Criticizes Dead Official ",-0.4
"521","2015-01-21","6 Q's About the News | In State of the Union Speech, Obama Defiantly Sets an Ambitious Agenda",0
"522","2015-01-21","Obama's 2015 State of the Union Address",0.25
"523","2015-01-21","Cuomo Delivers State of the State Address",0.4
"524","2015-01-21","Sit Down, Have a Beer and Don&#8217;t Forget Your Name Tag",-0.166666666666667
"525","2015-01-21","A Drink a Day to Lower Heart Failure Risk",-0.166666666666667
"526","2015-01-22","The $210 Million Baseball Contract That Explains How Inflation Works",-0.166666666666667
"527","2015-01-22","Louis Vuitton's Fall 2015 Collection at Paris Men's Fashion Week",0
"528","2015-01-22","Block by Block: Bedford-Stuyvesant, Brooklyn (Video Series)",-0.333333333333333
"529","2015-01-22","Rethinking Our Diagnoses of Mental Disorders ",-0.25
"530","2015-01-22","After Inspecting Private Equity Funds, S.E.C. Examiners to Broaden Focus",0.125
"531","2015-01-22","Eerie Self-Portraits Inspired by an Abandoned Vintage Suitcase",0
"532","2015-01-22","The Powers, and Limits, of E.C.B. Stimulus, as Viewed From Davos",-0.166666666666667
"533","2015-01-22","Paris Men's Fashion Week: Dries Van Noten Fall/Winter 2015",0.125
"534","2015-01-22","After a Tragedy, the Memorabilia",-0.5
"535","2015-01-22","Throwback Thursday | Jan. 22, 1973: Roe v. Wade and the Death of L.B.J.",-0.142857142857143
"536","2015-01-22","At Risk of Fragmenting, Yemen Poses Dangers to U.S.",-0.2
"537","2015-01-22","New York City's Week in Pictures: Jan. 23",0
"538","2015-01-22","Champions League: How to Solve the Seeding Problem",0
"539","2015-01-22","Decree Reflects Rift in Boston Over 2024 Olympics",0
"540","2015-01-22","Jockeying to Get Ahead by Cutting Corners ",-0.4
"541","2015-01-22","A Heart Broken and Dissected",0.333333333333333
"542","2015-01-22","JPMorgan Chase and Goldman Sachs Chiefs to Get a Sweeter Pay Package",-0.111111111111111
"543","2015-01-22","Gucci Picks Alessandro Michele as Its Next Creative Director",0
"544","2015-01-22","A New Nominee for Worst Tween Sitcom on TV",-0.2
"545","2015-01-22","Corrections: January 22, 2015",0.5
"546","2015-01-22","Brigham and Women's Surgeon Dies After Hospital Shooting",-0.166666666666667
"547","2015-01-22","Paid Notice: Deaths  GAMZON, WILLIAM",-0.2
"548","2015-01-22","Africa's Economy Is Rising. Now What Happens to Its Food?",0
"549","2015-01-22","Stabbing on Tel Aviv Bus Breaks a Fragile Calm ",-0.285714285714286
"550","2015-01-22","Young Players Give Signs of Australian Tennis Revival",0.285714285714286
"551","2015-01-23","Wendell Ford, 90, Dies; Kentucky Senator Pushed Voting Rights",-0.125
"552","2015-01-23","Ashley Wagner Leads at U.S. Figure Skating Championships",0.333333333333333
"553","2015-01-23","Political Intrigue in China, With Loyalties Uncertain",0.6
"554","2015-01-23","Video Review: The 2015 Yaris Is Toyota's Bare-Bones Budget Car",0
"555","2015-01-23","Hint for Investors in Rise in Cash for Wall St. Chiefs' Pay",0.142857142857143
"556","2015-01-23","Gianna Commito",0
"557","2015-01-23","Baseball Lifer Leaves Office, but Not the Game",0.2
"558","2015-01-23","DePaul Edges Seton Hall",-0.25
"559","2015-01-23","A Timeline of the Tamir Rice Shooting",-0.25
"560","2015-01-23","Faten Hamama, Actress Hailed as 'Lady of the Arabic Screen,' Dies at 83",-0.125
"561","2015-01-23","See Baja on a Ship With a Past",0
"562","2015-01-23","Paid Notice: Deaths  BERNSTEIN, SYLVESTER J",-0.2
"563","2015-01-23","First Draft Focus: The Week in Political Pictures",0.166666666666667
"564","2015-01-23","A Scorsese Documentary on Bill Clinton Is Stalled",0
"565","2015-01-23","Tracee Ellis Ross Is Big on Big Hair",0
"566","2015-01-23","Weinstein Parts Ways With Press Agent for &#8216;Finding Neverland&#8217;",-0.142857142857143
"567","2015-01-23","Commander of Naval Base Relieved of Duty at Guantanamo",0
"568","2015-01-23"," Your Turn: A Weekend Thread, Open for Comments",0
"569","2015-01-23","King Abdullah of Saudi Arabia Dies at 90",-0.2
"570","2015-01-23","High Rates of Opioid Prescriptions Among Women Raise Birth Defect Fears",-0.3
"571","2015-01-23","King Abdullah, a Shrewd Force Who Reshaped Saudi Arabia, Dies at 90",-0.125
"572","2015-01-23","Bradley Cooper to Take 'The Elephant Man' to London Stage",0.285714285714286
"573","2015-01-23","U.S. Attorney Preet Bharara Challenges Insider Trading Ruling",-0.142857142857143
"574","2015-01-23","A Moviemaking Couple Takes on Sundance, Together and Separately",0.166666666666667
"575","2015-01-23","Baseball's Eternal Optimist",0.333333333333333
"576","2015-01-24","Intimate, Casual and Classical, in a Club Setting ",0.4
"577","2015-01-24","Sheldon Silver's Arrest Leaves Governor Cuomo in Difficult Spot",-0.25
"578","2015-01-24","Paid Notice: Deaths  JAKOBSON, PETER",-0.2
"579","2015-01-24","Former Party Official Says Spain's Leader Knew of Slush Fund",0
"580","2015-01-24","Adaptability Aids in a Driver&#8217;s Evolution",0.5
"581","2015-01-24","A Shadow of His Old Self? For Roger Federer, Maybe Not Yet",-0.142857142857143
"582","2015-01-24","Colorado: 4-Year Sentence for Aiding Terrorists",0
"583","2015-01-24","Jorge Ramos, Voice of Latino Voters on Univision, Sends Shiver Through G.O.P.",-0.111111111111111
